"sample_id","source_video_id","split"
"e2EmGXRJ1K0.000","e2EmGXRJ1K0","train"
"e2EmGXRJ1K0.001","e2EmGXRJ1K0","train"
"e2pnS_nT9rA.001","e2pnS_nT9rA","train"
"e2pnS_nT9rA.002","e2pnS_nT9rA","train"
"e3NaBdG-ZmM.000","e3NaBdG-ZmM","train"
"e3Y7na4SBh4.002","e3Y7na4SBh4","train"
"e3Y7na4SBh4.004","e3Y7na4SBh4","train"
"e3Y7na4SBh4.005","e3Y7na4SBh4","train"
"E3z1D7CKoOA.000","E3z1D7CKoOA","train"
"E3z1D7CKoOA.001","E3z1D7CKoOA","train"
"E3z1D7CKoOA.002","E3z1D7CKoOA","train"
"E3z1D7CKoOA.003","E3z1D7CKoOA","train"
"E3z1D7CKoOA.005","E3z1D7CKoOA","train"
"E6OBPHKkm6U.002","E6OBPHKkm6U","train"
"E6rptSS3kP4.000","E6rptSS3kP4","train"
"e6YTvjDXEl0.001","e6YTvjDXEl0","train"
"e6YTvjDXEl0.002","e6YTvjDXEl0","train"
"eA_JaE8X3mI.000","eA_JaE8X3mI","train"
"Ea0UKBPCm3Q.001","Ea0UKBPCm3Q","train"
"EA8BEYAZqAA.000","EA8BEYAZqAA","train"
"EA8BEYAZqAA.001","EA8BEYAZqAA","train"
"EA8BEYAZqAA.004","EA8BEYAZqAA","train"
"EaBCJB8LXdI.001","EaBCJB8LXdI","train"
"EaBCJB8LXdI.002","EaBCJB8LXdI","train"
"EaBCJB8LXdI.004","EaBCJB8LXdI","train"
"EaBCJB8LXdI.005","EaBCJB8LXdI","train"
"eAkWSjU-JyY.001","eAkWSjU-JyY","train"
"eAkWSjU-JyY.002","eAkWSjU-JyY","train"
"EAMHqNxa9yY.001","EAMHqNxa9yY","train"
"EAnvsNi8O-M.001","EAnvsNi8O-M","train"
"EAnvsNi8O-M.002","EAnvsNi8O-M","train"
"Eb-2m44jTEs.000","Eb-2m44jTEs","train"
"Eb-2m44jTEs.004","Eb-2m44jTEs","train"
"eB6ZlBG6OeA.002","eB6ZlBG6OeA","train"
"ecIb16gJMwU.003","ecIb16gJMwU","train"
"EcOC7ZVRSg4.001","EcOC7ZVRSg4","train"
"EcOC7ZVRSg4.002","EcOC7ZVRSg4","train"
"EcOC7ZVRSg4.003","EcOC7ZVRSg4","train"
"EcOC7ZVRSg4.004","EcOC7ZVRSg4","train"
"eD4b8sM-Tpw.000","eD4b8sM-Tpw","train"
"eD4b8sM-Tpw.004","eD4b8sM-Tpw","train"
"edHTGYBFCWQ.000","edHTGYBFCWQ","train"
"edHTGYBFCWQ.004","edHTGYBFCWQ","train"
"EDshSjcCsoY.001","EDshSjcCsoY","train"
"EDshSjcCsoY.002","EDshSjcCsoY","train"
"EDXQLrsZctw.000","EDXQLrsZctw","train"
"EeI8iXLDfc0.001","EeI8iXLDfc0","train"
"EeI8iXLDfc0.002","EeI8iXLDfc0","train"
"EeI8iXLDfc0.005","EeI8iXLDfc0","train"
"EelHLfeSJfM.002","EelHLfeSJfM","train"
"EelHLfeSJfM.004","EelHLfeSJfM","train"
"eFb7nVIBGEo.003","eFb7nVIBGEo","train"
"EffEoI1l1zE.000","EffEoI1l1zE","train"
"EffEoI1l1zE.001","EffEoI1l1zE","train"
"EffEoI1l1zE.002","EffEoI1l1zE","train"
"EfQUV-C-YrU.002","EfQUV-C-YrU","train"
"eFzN_frNW8g.000","eFzN_frNW8g","train"
"eFzN_frNW8g.001","eFzN_frNW8g","train"
"eFzN_frNW8g.002","eFzN_frNW8g","train"
"eFzN_frNW8g.003","eFzN_frNW8g","train"
"eFzN_frNW8g.004","eFzN_frNW8g","train"
"eFzN_frNW8g.005","eFzN_frNW8g","train"
"Egogv6acOd0.001","Egogv6acOd0","train"
"Egogv6acOd0.002","Egogv6acOd0","train"
"Egogv6acOd0.003","Egogv6acOd0","train"
"Egogv6acOd0.004","Egogv6acOd0","train"
"EgolOPjkkg8.000","EgolOPjkkg8","train"
"EgolOPjkkg8.001","EgolOPjkkg8","train"
"EgolOPjkkg8.004","EgolOPjkkg8","train"
"EgolOPjkkg8.005","EgolOPjkkg8","train"
"Eh7WRYXVh9M.000","Eh7WRYXVh9M","train"
"Eh7WRYXVh9M.005","Eh7WRYXVh9M","train"
"eHcRre1YsNA.000","eHcRre1YsNA","train"
"eHcRre1YsNA.001","eHcRre1YsNA","train"
"eHcRre1YsNA.002","eHcRre1YsNA","train"
"EHPZNxP5mN8.000","EHPZNxP5mN8","train"
"eI_7SimPnnQ.000","eI_7SimPnnQ","train"
"eI_7SimPnnQ.001","eI_7SimPnnQ","train"
"eI_7SimPnnQ.002","eI_7SimPnnQ","train"
"eI_7SimPnnQ.003","eI_7SimPnnQ","train"
"eI_7SimPnnQ.005","eI_7SimPnnQ","train"
"eIfiusZtXzE.000","eIfiusZtXzE","train"
"EiXQ9RErt6c.002","EiXQ9RErt6c","train"
"EiXQ9RErt6c.003","EiXQ9RErt6c","train"
"EiXQ9RErt6c.005","EiXQ9RErt6c","train"
"ej0RpdM9kJA.000","ej0RpdM9kJA","train"
"ej0RpdM9kJA.001","ej0RpdM9kJA","train"
"ej0RpdM9kJA.002","ej0RpdM9kJA","train"
"ej0RpdM9kJA.003","ej0RpdM9kJA","train"
"EjhDyc8Oc6k.000","EjhDyc8Oc6k","train"
"EjhDyc8Oc6k.001","EjhDyc8Oc6k","train"
"EjhDyc8Oc6k.003","EjhDyc8Oc6k","train"
"EjhDyc8Oc6k.004","EjhDyc8Oc6k","train"
"EknEAPhAjdA.000","EknEAPhAjdA","train"
"EknEAPhAjdA.001","EknEAPhAjdA","train"
"EknEAPhAjdA.002","EknEAPhAjdA","train"
"EknEAPhAjdA.003","EknEAPhAjdA","train"
"EknEAPhAjdA.004","EknEAPhAjdA","train"
"EL1Q7x_1a74.000","EL1Q7x_1a74","train"
"EL1Q7x_1a74.001","EL1Q7x_1a74","train"
"EL1Q7x_1a74.002","EL1Q7x_1a74","train"
"EL1Q7x_1a74.005","EL1Q7x_1a74","train"
"el2DOd8E5io.000","el2DOd8E5io","train"
"elSd0IyX6ys.002","elSd0IyX6ys","train"
"elSd0IyX6ys.004","elSd0IyX6ys","train"
"ELvGOVb8L5I.000","ELvGOVb8L5I","train"
"EmGTj1DRMbo.000","EmGTj1DRMbo","train"
"EmGTj1DRMbo.003","EmGTj1DRMbo","train"
"EmGTj1DRMbo.004","EmGTj1DRMbo","train"
"emHDoDcht44.001","emHDoDcht44","train"
"EMNcIRgaDMg.000","EMNcIRgaDMg","train"
"EMNcIRgaDMg.004","EMNcIRgaDMg","train"
"EMqrrHHbP3s.000","EMqrrHHbP3s","train"
"EMqrrHHbP3s.001","EMqrrHHbP3s","train"
"EMqrrHHbP3s.002","EMqrrHHbP3s","train"
"En4aK_1gmlY.000","En4aK_1gmlY","train"
"encC96iqr9Y.002","encC96iqr9Y","train"
"encC96iqr9Y.003","encC96iqr9Y","train"
"eOUVFTqPeGk.002","eOUVFTqPeGk","train"
"EP0sdDWooSw.001","EP0sdDWooSw","train"
"EP2rMX4AQis.000","EP2rMX4AQis","train"
"ePQJMluhLjQ.001","ePQJMluhLjQ","train"
"eq1_h17oue4.000","eq1_h17oue4","train"
"eq1_h17oue4.001","eq1_h17oue4","train"
"EqTB9rAC-tA.000","EqTB9rAC-tA","train"
"eqXrUXW4yHY.003","eqXrUXW4yHY","train"
"erJNMcO69Eo.000","erJNMcO69Eo","train"
"erJNMcO69Eo.001","erJNMcO69Eo","train"
"erJNMcO69Eo.002","erJNMcO69Eo","train"
"erJNMcO69Eo.005","erJNMcO69Eo","train"
"eRRCer7epnA.002","eRRCer7epnA","train"
"eRRCer7epnA.005","eRRCer7epnA","train"
"esjSS0xsHFA.002","esjSS0xsHFA","train"
"esjSS0xsHFA.003","esjSS0xsHFA","train"
"eT3BERfkCBE.001","eT3BERfkCBE","train"
"eT3BERfkCBE.003","eT3BERfkCBE","train"
"eT3BERfkCBE.005","eT3BERfkCBE","train"
"Etfh8X-ECtY.000","Etfh8X-ECtY","train"
"Etfh8X-ECtY.001","Etfh8X-ECtY","train"
"Etfh8X-ECtY.002","Etfh8X-ECtY","train"
"Etfh8X-ECtY.003","Etfh8X-ECtY","train"
"Etfh8X-ECtY.004","Etfh8X-ECtY","train"
"Etw3iulV5Eg.001","Etw3iulV5Eg","train"
"Etw3iulV5Eg.003","Etw3iulV5Eg","train"
"euRnmvd_dus.004","euRnmvd_dus","train"
"ev42vngXERU.000","ev42vngXERU","train"
"ev42vngXERU.001","ev42vngXERU","train"
"evrzg3Pzyc0.000","evrzg3Pzyc0","train"
"evrzg3Pzyc0.001","evrzg3Pzyc0","train"
"evrzg3Pzyc0.002","evrzg3Pzyc0","train"
"EvZ0esZgPK4.001","EvZ0esZgPK4","train"
"EwMMNKLjO9w.000","EwMMNKLjO9w","train"
"EwMMNKLjO9w.001","EwMMNKLjO9w","train"
"EwMMNKLjO9w.002","EwMMNKLjO9w","train"
"EX3i4IMY1Pw.002","EX3i4IMY1Pw","train"
"eXtskPoi58A.000","eXtskPoi58A","train"
"eXtskPoi58A.001","eXtskPoi58A","train"
"eXtskPoi58A.003","eXtskPoi58A","train"
"eXtskPoi58A.005","eXtskPoi58A","train"
"eYASh3sKY3k.000","eYASh3sKY3k","train"
"EYbPGTIcnjs.000","EYbPGTIcnjs","train"
"EYbPGTIcnjs.003","EYbPGTIcnjs","train"
"EYbPGTIcnjs.005","EYbPGTIcnjs","train"
"EyX8QI5nPTY.001","EyX8QI5nPTY","train"
"ezMO8EHKAVw.000","ezMO8EHKAVw","train"
"ezMO8EHKAVw.004","ezMO8EHKAVw","train"
"ezMO8EHKAVw.005","ezMO8EHKAVw","train"
"eZwGkhUa0TQ.000","eZwGkhUa0TQ","train"
"eZwGkhUa0TQ.004","eZwGkhUa0TQ","train"
"eZwGkhUa0TQ.005","eZwGkhUa0TQ","train"
"F0_EI_X5JVk.001","F0_EI_X5JVk","train"
"F0_EI_X5JVk.002","F0_EI_X5JVk","train"
"F0_EI_X5JVk.003","F0_EI_X5JVk","train"
"F0_EI_X5JVk.004","F0_EI_X5JVk","train"
"F0_EI_X5JVk.005","F0_EI_X5JVk","train"
"F0kidNe_RSo.001","F0kidNe_RSo","train"
"F0kidNe_RSo.002","F0kidNe_RSo","train"
"f0LnGz5Z6kA.000","f0LnGz5Z6kA","train"
"f0LnGz5Z6kA.002","f0LnGz5Z6kA","train"
"F0VbEO_0Ybc.000","F0VbEO_0Ybc","train"
"F0VbEO_0Ybc.001","F0VbEO_0Ybc","train"
"F0VbEO_0Ybc.002","F0VbEO_0Ybc","train"
"F0VbEO_0Ybc.003","F0VbEO_0Ybc","train"
"F0VbEO_0Ybc.005","F0VbEO_0Ybc","train"
"F1lAPYh4t3U.000","F1lAPYh4t3U","train"
"F1lAPYh4t3U.004","F1lAPYh4t3U","train"
"f1xAVtagIks.000","f1xAVtagIks","train"
"f1xAVtagIks.003","f1xAVtagIks","train"
"f39E4ct09Cc.000","f39E4ct09Cc","train"
"f39E4ct09Cc.001","f39E4ct09Cc","train"
"f39E4ct09Cc.005","f39E4ct09Cc","train"
"f3ZbA4UqGKE.005","f3ZbA4UqGKE","train"
"f4rQJiW6oSk.004","f4rQJiW6oSk","train"
"f4rQJiW6oSk.005","f4rQJiW6oSk","train"
"F4UeAogUMMs.000","F4UeAogUMMs","train"
"F4UeAogUMMs.001","F4UeAogUMMs","train"
"F4UeAogUMMs.002","F4UeAogUMMs","train"
"F4UeAogUMMs.003","F4UeAogUMMs","train"
"F4UeAogUMMs.004","F4UeAogUMMs","train"
"F4UeAogUMMs.005","F4UeAogUMMs","train"
"F4yC1_n6ApY.002","F4yC1_n6ApY","train"
"F5iykLTSCJc.000","F5iykLTSCJc","train"
"f5jPfJYvihA.000","f5jPfJYvihA","train"
"F5kL7RWS_f0.000","F5kL7RWS_f0","train"
"F5kL7RWS_f0.003","F5kL7RWS_f0","train"
"F5kL7RWS_f0.004","F5kL7RWS_f0","train"
"f70aaYsxPHY.001","f70aaYsxPHY","train"
"f70aaYsxPHY.002","f70aaYsxPHY","train"
"f7E26XfU8rw.002","f7E26XfU8rw","train"
"f7E26XfU8rw.003","f7E26XfU8rw","train"
"f7E26XfU8rw.005","f7E26XfU8rw","train"
"f7togdqxEoo.003","f7togdqxEoo","train"
"f8eU5Pc-y0g.004","f8eU5Pc-y0g","train"
"f8f00b0IgvA.001","f8f00b0IgvA","train"
"f8f00b0IgvA.002","f8f00b0IgvA","train"
"f8f00b0IgvA.004","f8f00b0IgvA","train"
"f9GeYKAXgAQ.000","f9GeYKAXgAQ","train"
"f9GeYKAXgAQ.001","f9GeYKAXgAQ","train"
"f9GeYKAXgAQ.002","f9GeYKAXgAQ","train"
"f9GeYKAXgAQ.003","f9GeYKAXgAQ","train"
"f9GeYKAXgAQ.005","f9GeYKAXgAQ","train"
"F9mZ6De_6Ko.004","F9mZ6De_6Ko","train"
"F9mZ6De_6Ko.005","F9mZ6De_6Ko","train"
"FaBTYkzhuK4.000","FaBTYkzhuK4","train"
"FaBTYkzhuK4.001","FaBTYkzhuK4","train"
"FaBTYkzhuK4.005","FaBTYkzhuK4","train"
"fBcc1UMtZME.001","fBcc1UMtZME","train"
"fBcc1UMtZME.005","fBcc1UMtZME","train"
"fbjDmltKVOM.000","fbjDmltKVOM","train"
"fBMKlYUjA9E.000","fBMKlYUjA9E","train"
"fBMKlYUjA9E.003","fBMKlYUjA9E","train"
"Fco1CMgOadI.002","Fco1CMgOadI","train"
"Fco1CMgOadI.003","Fco1CMgOadI","train"
"Fco1CMgOadI.005","Fco1CMgOadI","train"
"FcR9VhCxBb0.002","FcR9VhCxBb0","train"
"FcR9VhCxBb0.004","FcR9VhCxBb0","train"
"fDw_PAgW07o.000","fDw_PAgW07o","train"
"fDw_PAgW07o.001","fDw_PAgW07o","train"
"fDw_PAgW07o.002","fDw_PAgW07o","train"
"fDw_PAgW07o.003","fDw_PAgW07o","train"
"fDw_PAgW07o.005","fDw_PAgW07o","train"
"F-Dy1EFm_Mw.005","F-Dy1EFm_Mw","train"
"Fe9_SVPd_5I.004","Fe9_SVPd_5I","train"
"Fe9_SVPd_5I.005","Fe9_SVPd_5I","train"
"fEC3lEDxRnc.000","fEC3lEDxRnc","train"
"fEC3lEDxRnc.001","fEC3lEDxRnc","train"
"fEC3lEDxRnc.002","fEC3lEDxRnc","train"
"fEC3lEDxRnc.005","fEC3lEDxRnc","train"
"fecQUZ-ehKQ.000","fecQUZ-ehKQ","train"
"fecQUZ-ehKQ.002","fecQUZ-ehKQ","train"
"feg-RNvT-t0.000","feg-RNvT-t0","train"
"fEix0DPOWtg.005","fEix0DPOWtg","train"
"fEZrAGQoh_g.000","fEZrAGQoh_g","train"
"fEZrAGQoh_g.001","fEZrAGQoh_g","train"
"fEZrAGQoh_g.002","fEZrAGQoh_g","train"
"Ff0WqsFl-1s.005","Ff0WqsFl-1s","train"
"ff-3k-nzoXA.000","ff-3k-nzoXA","train"
"ff-3k-nzoXA.002","ff-3k-nzoXA","train"
"ff-3k-nzoXA.004","ff-3k-nzoXA","train"
"fGAcEyZXFTo.000","fGAcEyZXFTo","train"
"fGAcEyZXFTo.003","fGAcEyZXFTo","train"
"fGAcEyZXFTo.005","fGAcEyZXFTo","train"
"fgEddXirQvQ.005","fgEddXirQvQ","train"
"FGkS4vJYOpM.002","FGkS4vJYOpM","train"
"FGkS4vJYOpM.004","FGkS4vJYOpM","train"
"Fgq5I4bkq2s.001","Fgq5I4bkq2s","train"
"fH0jgh_VKmE.003","fH0jgh_VKmE","train"
"FhCOvzMrNs8.000","FhCOvzMrNs8","train"
"fhUGU2uiS1U.001","fhUGU2uiS1U","train"
"fhUGU2uiS1U.004","fhUGU2uiS1U","train"
"Fi1ILrwQpSY.001","Fi1ILrwQpSY","train"
"Fi1ILrwQpSY.002","Fi1ILrwQpSY","train"
"Fi1ILrwQpSY.003","Fi1ILrwQpSY","train"
"Fi1ILrwQpSY.005","Fi1ILrwQpSY","train"
"fiEEjrKhlNU.001","fiEEjrKhlNU","train"
"fiEEjrKhlNU.002","fiEEjrKhlNU","train"
"fIiXuRlTPa0.000","fIiXuRlTPa0","train"
"fipvPdFbKN4.000","fipvPdFbKN4","train"
"fipvPdFbKN4.004","fipvPdFbKN4","train"
"fiVkE3iDWY4.004","fiVkE3iDWY4","train"
"fiVORaERbP0.002","fiVORaERbP0","train"
"fiVORaERbP0.004","fiVORaERbP0","train"
"FJPqNQPXp5c.005","FJPqNQPXp5c","train"
"fk_ggmC872E.000","fk_ggmC872E","train"
"fk_ggmC872E.001","fk_ggmC872E","train"
"fk_ggmC872E.003","fk_ggmC872E","train"
"fkDqn2muw-A.000","fkDqn2muw-A","train"
"fkDqn2muw-A.002","fkDqn2muw-A","train"
"fkDqn2muw-A.003","fkDqn2muw-A","train"
"FksSYDfLH04.002","FksSYDfLH04","train"
"FkuwzJcoRVI.000","FkuwzJcoRVI","train"
"FkuwzJcoRVI.001","FkuwzJcoRVI","train"
"FkuwzJcoRVI.003","FkuwzJcoRVI","train"
"FkuwzJcoRVI.004","FkuwzJcoRVI","train"
"FkuwzJcoRVI.005","FkuwzJcoRVI","train"
"FkzVX7SQ9wE.001","FkzVX7SQ9wE","train"
"FkzVX7SQ9wE.002","FkzVX7SQ9wE","train"
"FkzVX7SQ9wE.004","FkzVX7SQ9wE","train"
"fL8VYpOTLSM.001","fL8VYpOTLSM","train"
"fL8VYpOTLSM.002","fL8VYpOTLSM","train"
"fL8VYpOTLSM.004","fL8VYpOTLSM","train"
"FlAGm93fJa0.000","FlAGm93fJa0","train"
"FlAGm93fJa0.004","FlAGm93fJa0","train"
"fLRRMLTFGMQ.000","fLRRMLTFGMQ","train"
"fLRRMLTFGMQ.002","fLRRMLTFGMQ","train"
"fLRRMLTFGMQ.004","fLRRMLTFGMQ","train"
"fLRRMLTFGMQ.005","fLRRMLTFGMQ","train"
"FM5UaJS-bhg.000","FM5UaJS-bhg","train"
"FM5UaJS-bhg.001","FM5UaJS-bhg","train"
"FM5UaJS-bhg.002","FM5UaJS-bhg","train"
"FM5UaJS-bhg.004","FM5UaJS-bhg","train"
"FM5UaJS-bhg.005","FM5UaJS-bhg","train"
"fmjILOLc3eg.001","fmjILOLc3eg","train"
"fmue_KpW9Ro.000","fmue_KpW9Ro","train"
"fmue_KpW9Ro.003","fmue_KpW9Ro","train"
"fmue_KpW9Ro.004","fmue_KpW9Ro","train"
"fmue_KpW9Ro.005","fmue_KpW9Ro","train"
"FNHMXPaHll0.004","FNHMXPaHll0","train"
"FogaU_yB9aY.001","FogaU_yB9aY","train"
"foj4bqLSmF8.001","foj4bqLSmF8","train"
"foj4bqLSmF8.002","foj4bqLSmF8","train"
"foj4bqLSmF8.003","foj4bqLSmF8","train"
"FoWuHvikyqU.001","FoWuHvikyqU","train"
"FoWuHvikyqU.003","FoWuHvikyqU","train"
"FoWuHvikyqU.004","FoWuHvikyqU","train"
"FPfgwGsy8dE.004","FPfgwGsy8dE","train"
"fPLd_NLF43M.002","fPLd_NLF43M","train"
"fpyBDfh7qF0.001","fpyBDfh7qF0","train"
"fpyBDfh7qF0.002","fpyBDfh7qF0","train"
"fpyBDfh7qF0.004","fpyBDfh7qF0","train"
"-fqiCqZtgYs.001","-fqiCqZtgYs","train"
"-fqiCqZtgYs.002","-fqiCqZtgYs","train"
"-fqiCqZtgYs.003","-fqiCqZtgYs","train"
"FQMmM3TL5rE.001","FQMmM3TL5rE","train"
"FQMmM3TL5rE.003","FQMmM3TL5rE","train"
"FQMmM3TL5rE.004","FQMmM3TL5rE","train"
"FrOxqNe6sAU.000","FrOxqNe6sAU","train"
"frsDpQjmC5k.002","frsDpQjmC5k","train"
"frsDpQjmC5k.003","frsDpQjmC5k","train"
"fsaslN7xV-w.000","fsaslN7xV-w","train"
"fsaslN7xV-w.002","fsaslN7xV-w","train"
"fsaslN7xV-w.004","fsaslN7xV-w","train"
"FSBBbxNi0iU.004","FSBBbxNi0iU","train"
"FSBBbxNi0iU.005","FSBBbxNi0iU","train"
"fsCK8Xuzl1Y.000","fsCK8Xuzl1Y","train"
"fsCK8Xuzl1Y.003","fsCK8Xuzl1Y","train"
"fsCK8Xuzl1Y.004","fsCK8Xuzl1Y","train"
"fSDA4eEyGHk.000","fSDA4eEyGHk","train"
"fSDA4eEyGHk.002","fSDA4eEyGHk","train"
"fSDA4eEyGHk.004","fSDA4eEyGHk","train"
"fSkQXqXR7D0.000","fSkQXqXR7D0","train"
"fSkQXqXR7D0.001","fSkQXqXR7D0","train"
"fSkQXqXR7D0.002","fSkQXqXR7D0","train"
"fSkQXqXR7D0.004","fSkQXqXR7D0","train"
"fsLf6Xv_Gbk.001","fsLf6Xv_Gbk","train"
"Ft0ahViXZPc.001","Ft0ahViXZPc","train"
"Ft0ahViXZPc.003","Ft0ahViXZPc","train"
"fTpemcfElxI.000","fTpemcfElxI","train"
"fTpemcfElxI.001","fTpemcfElxI","train"
"fTpemcfElxI.003","fTpemcfElxI","train"
"fTpemcfElxI.004","fTpemcfElxI","train"
"fTpemcfElxI.005","fTpemcfElxI","train"
"FU1ak530DDo.001","FU1ak530DDo","train"
"FU1ak530DDo.003","FU1ak530DDo","train"
"fUIWjaZCYwM.000","fUIWjaZCYwM","train"
"fUIWjaZCYwM.001","fUIWjaZCYwM","train"
"fuKtMm2WR0g.001","fuKtMm2WR0g","train"
"fv5lLeyRdd4.001","fv5lLeyRdd4","train"
"fv5lLeyRdd4.002","fv5lLeyRdd4","train"
"fv5lLeyRdd4.004","fv5lLeyRdd4","train"
"fv5lLeyRdd4.005","fv5lLeyRdd4","train"
"FvjIziLzffo.002","FvjIziLzffo","train"
"FvjIziLzffo.003","FvjIziLzffo","train"
"FvjIziLzffo.004","FvjIziLzffo","train"
"FwjoTGcsFNg.000","FwjoTGcsFNg","train"
"FwjoTGcsFNg.001","FwjoTGcsFNg","train"
"FwjoTGcsFNg.002","FwjoTGcsFNg","train"
"FwjoTGcsFNg.003","FwjoTGcsFNg","train"
"fwJykIyvS04.001","fwJykIyvS04","train"
"fwYZP8qOtC0.005","fwYZP8qOtC0","train"
"-fXqnCljdm0.000","-fXqnCljdm0","train"
"-fXqnCljdm0.003","-fXqnCljdm0","train"
"FxVUG2R1y0Q.000","FxVUG2R1y0Q","train"
"FxVUG2R1y0Q.001","FxVUG2R1y0Q","train"
"FxVUG2R1y0Q.004","FxVUG2R1y0Q","train"
"fY4tctYZTz8.003","fY4tctYZTz8","train"
"fY4tctYZTz8.005","fY4tctYZTz8","train"
"fYUcoKDyRiU.001","fYUcoKDyRiU","train"
"fyXiORXmWHs.002","fyXiORXmWHs","train"
"fyXiORXmWHs.003","fyXiORXmWHs","train"
"Fz1BcPpjNXY.001","Fz1BcPpjNXY","train"
"FZYN9ZFngFM.001","FZYN9ZFngFM","train"
"g_UeE-1ghtQ.001","g_UeE-1ghtQ","train"
"G_VQne_BXWE.002","G_VQne_BXWE","train"
"g00oS-Kt248.001","g00oS-Kt248","train"
"g0PWBzU95sI.000","g0PWBzU95sI","train"
"g0PWBzU95sI.001","g0PWBzU95sI","train"
"g0PWBzU95sI.004","g0PWBzU95sI","train"
"g0Zlp-F6Z6E.001","g0Zlp-F6Z6E","train"
"g0Zlp-F6Z6E.003","g0Zlp-F6Z6E","train"
"g0Zlp-F6Z6E.004","g0Zlp-F6Z6E","train"
"g1TMjzZH8bw.000","g1TMjzZH8bw","train"
"g1TMjzZH8bw.002","g1TMjzZH8bw","train"
"g1TMjzZH8bw.004","g1TMjzZH8bw","train"
"g24JGYuT74A.002","g24JGYuT74A","train"
"g24JGYuT74A.003","g24JGYuT74A","train"
"G-25EWOIGNs.000","G-25EWOIGNs","train"
"G-25EWOIGNs.001","G-25EWOIGNs","train"
"G-25EWOIGNs.002","G-25EWOIGNs","train"
"G-25EWOIGNs.004","G-25EWOIGNs","train"
"G-25EWOIGNs.005","G-25EWOIGNs","train"
"G2D3qU6R_YA.001","G2D3qU6R_YA","train"
"G2D3qU6R_YA.002","G2D3qU6R_YA","train"
"G2D3qU6R_YA.004","G2D3qU6R_YA","train"
"g4PQ753TDls.000","g4PQ753TDls","train"
"G7hYffrZ1Hc.004","G7hYffrZ1Hc","train"
"G7hYffrZ1Hc.005","G7hYffrZ1Hc","train"
"G7QTNbKbu_4.003","G7QTNbKbu_4","train"
"G7QTNbKbu_4.005","G7QTNbKbu_4","train"
"g7sDGH8APwk.000","g7sDGH8APwk","train"
"g8rjtlzAQ6k.002","g8rjtlzAQ6k","train"
"g8rjtlzAQ6k.003","g8rjtlzAQ6k","train"
"g9zgIN56MnQ.001","g9zgIN56MnQ","train"
"g9zgIN56MnQ.004","g9zgIN56MnQ","train"
"g9zgIN56MnQ.005","g9zgIN56MnQ","train"
"ga_XczsO4eY.000","ga_XczsO4eY","train"
"ga_XczsO4eY.001","ga_XczsO4eY","train"
"ga_XczsO4eY.004","ga_XczsO4eY","train"
"ga_XczsO4eY.005","ga_XczsO4eY","train"
"GaUs3UUUtmw.001","GaUs3UUUtmw","train"
"gAWA-fcIa_M.001","gAWA-fcIa_M","train"
"gAWA-fcIa_M.002","gAWA-fcIa_M","train"
"gAWA-fcIa_M.003","gAWA-fcIa_M","train"
"gAWA-fcIa_M.004","gAWA-fcIa_M","train"
"gAWA-fcIa_M.005","gAWA-fcIa_M","train"
"gChqk1izWkc.002","gChqk1izWkc","train"
"GCkOL2jLSQA.000","GCkOL2jLSQA","train"
"GCkOL2jLSQA.001","GCkOL2jLSQA","train"
"GCkOL2jLSQA.002","GCkOL2jLSQA","train"
"GCkOL2jLSQA.005","GCkOL2jLSQA","train"
"gCQT7zfS7sI.001","gCQT7zfS7sI","train"
"gCQT7zfS7sI.002","gCQT7zfS7sI","train"
"Gd08FYfFRtk.000","Gd08FYfFRtk","train"
"Gd08FYfFRtk.001","Gd08FYfFRtk","train"
"Gd08FYfFRtk.004","Gd08FYfFRtk","train"
"Gd08FYfFRtk.005","Gd08FYfFRtk","train"
"Gdrgw7Z6tLg.002","Gdrgw7Z6tLg","train"
"Gdrgw7Z6tLg.003","Gdrgw7Z6tLg","train"
"Gdv79afXNKE.003","Gdv79afXNKE","train"
"Gdv79afXNKE.005","Gdv79afXNKE","train"
"geji1U2YAvg.002","geji1U2YAvg","train"
"geXpIfaFzF4.001","geXpIfaFzF4","train"
"geXpIfaFzF4.002","geXpIfaFzF4","train"
"geXpIfaFzF4.003","geXpIfaFzF4","train"
"geXpIfaFzF4.004","geXpIfaFzF4","train"
"gFEntQ_UKvk.002","gFEntQ_UKvk","train"
"gFEntQ_UKvk.003","gFEntQ_UKvk","train"
"gfTTzlRNF8s.003","gfTTzlRNF8s","train"
"Gg4OMtVe7lk.000","Gg4OMtVe7lk","train"
"Gg4OMtVe7lk.001","Gg4OMtVe7lk","train"
"Gg4OMtVe7lk.002","Gg4OMtVe7lk","train"
"GG9WPQLI_rg.000","GG9WPQLI_rg","train"
"GG9WPQLI_rg.004","GG9WPQLI_rg","train"
"GG9WPQLI_rg.005","GG9WPQLI_rg","train"
"gggp205gPMI.001","gggp205gPMI","train"
"gggp205gPMI.003","gggp205gPMI","train"
"GGiKj4OC2Jk.001","GGiKj4OC2Jk","train"
"GHetseJP358.001","GHetseJP358","train"
"GHetseJP358.004","GHetseJP358","train"
"gipWTZy9mjI.000","gipWTZy9mjI","train"
"gipWTZy9mjI.002","gipWTZy9mjI","train"
"gipWTZy9mjI.003","gipWTZy9mjI","train"
"gipWTZy9mjI.005","gipWTZy9mjI","train"
"gj3-xvhPeWg.003","gj3-xvhPeWg","train"
"gj3-xvhPeWg.005","gj3-xvhPeWg","train"
"Gk94xrcmFts.000","Gk94xrcmFts","train"
